"3517","Miskolc-Lillafüred","BAZ"
"3518","Miskolc-Pereces","BAZ"
"3519","Miskolc-Miskolctapolca","BAZ"
"3521","Miskolc-Szirma","BAZ"
"3551","Ónod","BAZ"
"3552","Muhi","BAZ"
"3553","Kistokaj","BAZ"
"3554","Bükkaranyos","BAZ"
"3555","Harsány","BAZ"
"3556","Kisgyőr","BAZ"
"3557","Bükkszentkereszt","BAZ"
"3558","Miskolc-Bükkszentlászló","BAZ"
"3559","Répáshuta","BAZ"
"3561","Felsőzsolca","BAZ"
"3562","Onga","BAZ"
"3563","Hernádkak","BAZ"
"3564","Hernádnémeti","BAZ"
"3565","Tiszalúc","BAZ"
"3571","Alsózsolca","BAZ"
"3572","Sajólád","BAZ"
"3573","Sajópetri","BAZ"
"3574","Bőcs","BAZ"
"3575","Berzék","BAZ"
"3576","Sajóhídvég","BAZ"
"3577","Köröm","BAZ"
"3578","Girincs","BAZ"
"3578","Kiscsécs","BAZ"
"3579","Kesznyéten","BAZ"
"3580","Tiszaújváros","BAZ"
"3585","Tiszaújváros-Óváros","BAZ"
"3586","Sajóörös","BAZ"
"3587","Tiszapalkonya","BAZ"
"3588","Hejőkürt","BAZ"
"3589","Tiszatarján","BAZ"
"3591","Oszlár","BAZ"
"3592","Nemesbikk","BAZ"
"3593","Hejőbába","BAZ"
"3594","Hejőpapi","BAZ"
"3595","Hejőszalonta","BAZ"
"3596","Szakáld","BAZ"
"3597","Hejőkeresztúr","BAZ"
"3598","Nagycsécs","BAZ"
"3599","Sajószöged","BAZ"
"3600","Ózd","BAZ"
"3603","Ózd-Sajóvárkony","BAZ"
"3604","Ózd-Bánszállás","BAZ"
"3608","Farkaslyuk","BAZ"
"3621","Ózd-Uraj","BAZ"
"3622","Uppony","BAZ"
"3623","Borsodszentgyörgy","BAZ"
"3625","Ózd-Szentsimon","BAZ"
"3626","Hangony","BAZ"
"3627","Domaháza","BAZ"
"3627","Kissikátor","BAZ"
"3630","Putnok","BAZ"
"3635","Dubicsány","BAZ"
"3636","Sajógalgóc","BAZ"
"3636","Vadna","BAZ"
"3641","Nagybarca","BAZ"
"3642","Bánhorváti","BAZ"
"3643","Dédestapolcsány","BAZ"
"3644","Tardona","BAZ"
"3645","Mályinka","BAZ"
"3646","Nekézseny","BAZ"
"3647","Csokvaomány","BAZ"
"3648","Bükkmogyorósd","BAZ"
"3648","Csernely","BAZ"
"3648","Lénárddaróc","BAZ"
"3651","Ózd-Center","BAZ"
"3652","Sajónémeti","BAZ"
"3653","Sajópüspöki","BAZ"
"3654","Bánréve","BAZ"
"3655","Hét","BAZ"
"3656","Sajómercse","BAZ"
"3656","Sajóvelezd","BAZ"
"3657","Királd","BAZ"
"3658","Borsodbóta","BAZ"
"3659","Sáta","BAZ"
"3661","Ózd-Hódoscsépány","BAZ"
"3662","Ózd-Somsálybánya","BAZ"
"3663","Arló","BAZ"
"3664","Járdánháza","BAZ"
"3671","Borsodnádasd","BAZ"
"3672","Borsodnádasd-Lemezgyár","BAZ"
"3700","Kazincbarcika","BAZ"
"3704","Berente","BAZ"
"3711","Szirmabesenyő","BAZ"
"3712","Sajósenye","BAZ"
"3712","Sajóvámos","BAZ"
"3713","Arnót","BAZ"
"3714","Sajópálfala","BAZ"
"3715","Gesztely","BAZ"
"3716","Sóstófalva","BAZ"
"3716","Újcsanálos","BAZ"
"3717","Alsódobsza","BAZ"
"3718","Megyaszó","BAZ"
"3720","Sajóivánka","BAZ"
"3720","Sajókaza","BAZ"
"3721","Dövény","BAZ"
"3721","Felsőnyárád","BAZ"
"3721","Jákfalva","BAZ"
"3722","Felsőkelecsény","BAZ"
"3723","Zubogy","BAZ"
"3724","Imola","BAZ"
"3724","Ragály","BAZ"
"3724","Trizs","BAZ"
"3726","Alsószuha","BAZ"
"3726","Szuhafő","BAZ"
"3726","Zádorfalva","BAZ"
